study_id,site_id,core_id,fraction_organic_matter,percent_organic_matter,latitude,longitude,admin_division
Burden_et_al_2018,Tollesbury,Tolle_1_1,0.03854101982,3.854101982,51.76603458657107,0.8384666601485214,NA
Burden_et_al_2018,Tollesbury,Tolle_1_2,0.04036161081,4.0361610809999995,51.76603458657107,0.8384666601485214,NA
Burden_et_al_2018,Tollesbury,Tolle_1_3,0.03833551111,3.833551111,51.76603458657107,0.8384666601485214,NA
Burden_et_al_2018,Tollesbury,Tolle_1_4,0.04815344442,4.815344442,51.76603458657107,0.8384666601485214,NA
Burden_et_al_2018,Tollesbury Field,Tolle_21_4,0.04050790817,4.050790817,51.76780080276881,0.8372147899329379,NA
Burden_et_al_2018,Tollesbury Field,Tolle_21_5,0.037666262,3.7666261999999997,51.76780080276881,0.8372147899329379,NA
Burden_et_al_2018,Tollesbury Field,Tolle_21_6,0.03189284485,3.189284485,51.76780080276881,0.8372147899329379,NA
Burden_et_al_2018,Tollesbury Natural,Tolle_10_1,0.1855690542,18.55690542,51.76865751708997,0.8382398773546809,NA
Burden_et_al_2018,Tollesbury Natural,Tolle_10_2,0.175091779,17.5091779,51.76865751708997,0.8382398773546809,NA
Burden_et_al_2018,Tollesbury Natural,Tolle_10_3,0.1952183957,19.521839569999997,51.76865751708997,0.8382398773546809,NA
Burden_et_al_2018,Tollesbury Natural,Tolle_10_4,0.2385558928,23.85558928,51.76865751708997,0.8382398773546809,NA
Burden_et_al_2018,Wallasea Island,Walla_6_1,0.05319313597,5.319313597,51.62153646556234,0.8092041434925563,NA
Burden_et_al_2018,Wallasea Island,Walla_6_2,0.04495139974999999,4.495139974999999,51.62153646556234,0.8092041434925563,NA
Burden_et_al_2018,Wallasea Island,Walla_6_3,0.0451819517,4.51819517,51.62153646556234,0.8092041434925563,NA
Burden_et_al_2018,Wallasea Island,Walla_6_4,0.03821931787,3.821931787,51.62153646556234,0.8092041434925563,NA
Burden_et_al_2018,Wallasea Island Natural,Walla_15_1,0.05277846997,5.277846997,51.62068832910428,0.8130677157987343,NA
Burden_et_al_2018,Wallasea Island Natural,Walla_15_2,0.074297899,7.4297899,51.62068832910428,0.8130677157987343,NA
Burden_et_al_2018,Wallasea Island Natural,Walla_15_3,0.06766994058,6.766994058000001,51.62068832910428,0.8130677157987343,NA
Burden_et_al_2018,Wallasea Island Natural,Walla_15_4,0.07320110561,7.320110561,51.62068832910428,0.8130677157987343,NA
Callaway_et_al_2019,Brown_Island,Browns_Island_A_High,0.5671013278666667,56.71013278666667,38.036383,-121.858572,California
Callaway_et_al_2019,Brown_Island,Browns_Island_A_Low,0.20948762113333333,20.948762113333334,38.038669,-121.859364,California
Callaway_et_al_2019,Brown_Island,Browns_Island_A_Mid,0.47702832593333333,47.70283259333333,38.037589,-121.859037,California
Callaway_et_al_2019,Brown_Island,Browns_Island_B_High,0.42266467986666667,42.26646798666667,38.036008,-121.867879,California
Callaway_et_al_2019,Brown_Island,Browns_Island_B_Low,0.2858584391333333,28.58584391333333,38.038047,-121.868452,California
Callaway_et_al_2019,Brown_Island,Browns_Island_B_Mid,0.4425396222,44.25396222,38.037087,-121.868109,California
Callaway_et_al_2019,China_Camp,China_Camp_A_High,0.18679984926666668,18.679984926666666,38.008607,-122.48717,California
Callaway_et_al_2019,China_Camp,China_Camp_A_Low,0.1338370635625,13.38370635625,38.010989,-122.485167,California
Callaway_et_al_2019,China_Camp,China_Camp_A_Mid,0.08469035026666667,8.469035026666667,38.009774,-122.485707,California
Callaway_et_al_2019,China_Camp,China_Camp_B_High,0.1201804144,12.018041440000001,38.012053,-122.500265,California
Callaway_et_al_2019,China_Camp,China_Camp_B_Low,0.09287384406666667,9.287384406666668,38.015378,-122.498522,California
Callaway_et_al_2019,China_Camp,China_Camp_B_Mid,0.16187591493333334,16.187591493333333,38.013872,-122.499442,California
Callaway_et_al_2019,Cogswell,Cogswell_A_high,0.07905178333333333,7.905178333333334,37.640982,-122.148279,California
Callaway_et_al_2019,Cogswell,Cogswell_A_low,0.09950792766666666,9.950792766666666,37.638647,-122.149693,California
Callaway_et_al_2019,Cogswell,Cogswell_A_mid,0.0829090638,8.290906380000001,37.639781,-122.148788,California
Callaway_et_al_2019,Cogswell,Cogswell_B_high,0.08389481606666667,8.389481606666667,37.635616,-122.150167,California
Callaway_et_al_2019,Cogswell,Cogswell_B_low,0.07188061473333333,7.188061473333334,37.632828,-122.151611,California
Callaway_et_al_2019,Cogswell,Cogswell_B_mid,0.07713047566666667,7.713047566666667,37.63431,-122.15068,California
Callaway_et_al_2019,Coon_Island,Coon_Island_A_High,0.17654086753333334,17.654086753333335,38.193959,-122.323214,California
Callaway_et_al_2019,Coon_Island,Coon_Island_A_Low,0.0737072038,7.37072038,38.196112,-122.321028,California
Callaway_et_al_2019,Coon_Island,Coon_Island_A_Mid,0.1784375216,17.84375216,38.194802,-122.322285,California
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,0.18215692213333334,18.215692213333334,38.192405,-122.323331,California
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,0.09523227193333333,9.523227193333334,38.18979,-122.322913,California
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,0.15506251086666667,15.506251086666667,38.19595,-122.32569,California
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,0.0852599374,8.52599374,38.1986,-122.323662,California
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,0.22795692373333332,22.79569237333333,38.197805,-122.325346,California
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,0.11801343986666667,11.801343986666666,38.189456,-122.320668,California
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,0.19712398326666666,19.712398326666666,38.186543,-122.319232,California
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,0.13304091986666666,13.304091986666666,38.187623,-122.319822,California
Callaway_et_al_2019,Muzzi,Muzzi_A_high,0.09043733866666667,9.043733866666667,37.928145,-122.508436,California
Callaway_et_al_2019,Muzzi,Muzzi_A_low,0.10818846313333333,10.818846313333333,37.929569,-122.503666,California
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,0.11247082553333333,11.247082553333334,37.928829,-122.505893,California
Callaway_et_al_2019,Muzzi,Muzzi_B_high,0.09874675200000001,9.8746752,37.926451,-122.509081,California
Callaway_et_al_2019,Muzzi,Muzzi_B_low,0.0903258376,9.03258376,37.927304,-122.503612,California
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,0.09245388166666667,9.245388166666666,37.926955,-122.50623,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,0.2648924352,26.48924352,38.17819,-122.553551,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,0.07467543880000001,7.467543880000001,38.179712,-122.543043,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,0.18941690253333332,18.94169025333333,38.178553,-122.549684,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,0.23557333706666667,23.557333706666668,38.16315,-122.554428,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,0.08248136473333334,8.248136473333334,38.158771,-122.553676,California
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,0.12563853633333333,12.563853633333332,38.16128,-122.554058,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,0.28614530573333335,28.614530573333337,38.191488,-122.013634,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_Low,0.15625655313333334,15.625655313333334,38.18954,-122.011907,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_Mid,0.37695607806666664,37.695607806666665,38.190525,-122.012788,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_High,0.24664897353333334,24.664897353333334,38.202337,-122.036942,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_Low,0.2022123212,20.22123212,38.202419,-122.039424,California
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_Mid,0.40719578866666667,40.719578866666666,38.202247,-122.038437,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_High,0.11127259246666667,11.127259246666666,37.600374,-122.142273,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,0.08080622693333334,8.080622693333334,37.600394,-122.143951,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,0.11814892986666667,11.814892986666667,37.600351,-122.14556,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,0.08771511853333333,8.771511853333333,37.587746,-122.141849,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,0.082953816,8.2953816,37.589494,-122.145483,California
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,0.0834814142,8.348141420000001,37.588646,-122.143571,California
Carlin_et_al_2021,ELM1812,ELM1812-PWA1,0.1563321270588587,15.633212705885871,37.615583,-122.11405,California
Carlin_et_al_2021,ELM1812,ELM1812-SPA2,0.1578024106607516,15.78024106607516,37.615667,-122.113967,California
Ceron-Breton_et_al_2011,JGCB11 SA3,M0432,0.04498666666666666,4.498666666666666,18.635537037037036,-91.78361111111111,Campeche
Chambers_et_al_2019,1,1_1,0.23910599999999999,23.9106,29.4436,-89.8998,Louisiana
Chambers_et_al_2019,1,1_2,0.22450175,22.450175,29.4436,-89.8998,Louisiana
Chambers_et_al_2019,1,1_3,0.2323555,23.23555,29.4436,-89.8998,Louisiana
Chambers_et_al_2019,2,2_1,0.20741375,20.741375,29.4417,-89.9013,Louisiana
Chambers_et_al_2019,2,2_2,0.22577675,22.577675,29.4417,-89.9013,Louisiana
Chambers_et_al_2019,2,2_3,0.17622949999999998,17.62295,29.4417,-89.9013,Louisiana
Chambers_et_al_2019,3,3_1,0.152802,15.280199999999999,29.4414,-89.9026,Louisiana
Chambers_et_al_2019,3,3_2,0.131671375,13.1671375,29.4414,-89.9026,Louisiana
Chambers_et_al_2019,3,3_3,0.13424339999999998,13.424339999999999,29.4414,-89.9026,Louisiana
Chen_and_Twilley_1999,RC99 S1,M0018,0.3002726666666667,30.02726666666667,25.362304,-81.108188,Florida
Chen_and_Twilley_1999,RC99 S3,M0019,0.47346,47.346,25.365286,-81.08602,Florida
Chen_and_Twilley_1999,RC99 S4,M0020,0.6131786666666666,61.31786666666667,25.378163,-81.033439,Florida
Chen_and_Twilley_1999,RC99 S6,M0021,0.803058,80.3058,25.417346,-80.954333,Florida
DelVecchia_et_al_2014,AGD14 BR 1,M1310,0.12242182180000001,12.24218218,0.564864,-80.002429,Esmeraldas
DelVecchia_et_al_2014,AGD14 BR 3,M1311,0.1737410208,17.37410208,0.565026,-79.999949,Esmeraldas
DelVecchia_et_al_2014,AGD14 BR 4,M1312,0.212699972,21.2699972,0.564339,-80.001377,Esmeraldas
DelVecchia_et_al_2014,AGD14 BR 6,M1313,0.2170932652,21.70932652,0.566157,-80.00109,Esmeraldas
DelVecchia_et_al_2014,AGD14 BR 7,M1314,0.1876428808,18.76428808,0.565832,-80.001844,Esmeraldas
DelVecchia_et_al_2014,AGD14 PL 2,M1309,0.09790193433333333,9.790193433333332,0.627087,-80.027614,Esmeraldas
DelVecchia_et_al_2014,AGD14 TM 1,M1315,0.1338246152,13.38246152,0.559662,-79.998071,Esmeraldas
DelVecchia_et_al_2014,AGD14 TM 6,M1316,0.21348024519999997,21.348024519999996,0.557907,-79.999644,Esmeraldas
Drexler_et_al_2009,Bacon Channel Island,BACHI,0.5026666666666666,50.26666666666666,38.010006,-121.5569,California
Drexler_et_al_2009,Franks Wetland,FW,0.3173950942857143,31.739509428571427,38.060906,-121.609758,California
Drexler_et_al_2009,Time of Mandeval Tip,TT,0.2777142857142857,27.77142857142857,38.064606,-121.537556,California
Fourqurean_and_Kendrick_unpublished,Shark_Bay,Fourqurean_and_Kendrick_unpublished_63,0.017157247173080013,1.7157247173080012,-25.7451,114.08416,NA
Gerlach_et_al_2017,Long_Island,LI_15_5D,0.7206666666666667,72.06666666666666,26.968293,-82.005617,Florida
Gerlach_et_al_2017,Mill_Bayou,LMR_14_9B,0.6975,69.75,27.698092,-82.455872,Florida
He_et_al_2002,BH02 Site 2,M0453,0.0537,5.37,21.4666667,109.7166667,NA
Jones_et_al_2016,Jones_16_AAB1,M0978,0.0730485,7.30485,-13.45218855,48.61236306,Antsiranana
Jones_et_al_2016,Jones_16_AAB10,M0987,0.110061,11.0061,-13.4606,48.6401,Antsiranana
Jones_et_al_2016,Jones_16_AAB11,M0988,0.092914,9.2914,-13.4631,48.6125,Antsiranana
Jones_et_al_2016,Jones_16_AAB12,M0989,0.28914249999999997,28.914249999999996,-13.4632,48.6152,Antsiranana
Jones_et_al_2016,Jones_16_AAB13,M0990,0.16702299999999998,16.702299999999997,-13.4655,48.6096,Antsiranana
Jones_et_al_2016,Jones_16_AAB14,M0991,0.07875850000000001,7.875850000000001,-13.4588,48.5916,Antsiranana
Jones_et_al_2016,Jones_16_AAB15,M0992,0.028685499999999996,2.8685499999999995,-13.4575,48.5928,Antsiranana
Jones_et_al_2016,Jones_16_AAB16,M0993,0.1686875,16.86875,-13.4601,48.593,Antsiranana
Jones_et_al_2016,Jones_16_AAB17,M0994,0.156958,15.695799999999998,-13.4656,48.5878,Antsiranana
Jones_et_al_2016,Jones_16_AAB18,M0995,0.10417950000000001,10.417950000000001,-13.4679,48.5876,Antsiranana
Jones_et_al_2016,Jones_16_AAB19,M0996,0.123081,12.3081,-13.4576,48.6067,Antsiranana
Jones_et_al_2016,Jones_16_AAB2,M0979,0.058984999999999996,5.898499999999999,-13.45212758,48.6068987,Antsiranana
Jones_et_al_2016,Jones_16_AAB20,M0997,0.1816025,18.16025,-13.463,48.6068,Antsiranana
Jones_et_al_2016,Jones_16_AAB21,M0998,0.077498,7.7498,-13.4522,48.6235,Antsiranana
Jones_et_al_2016,Jones_16_AAB22,M0999,0.08781049999999999,8.781049999999999,-13.4524,48.6264,Antsiranana
Jones_et_al_2016,Jones_16_AAB23,M1000,0.071306,7.130599999999999,-13.4554,48.6456,Antsiranana
Jones_et_al_2016,Jones_16_AAB24,M1001,0.057287,5.7287,-13.5702,48.481,Antsiranana
Jones_et_al_2016,Jones_16_AAB25,M1002,0.086494,8.6494,-13.5676,48.4837,Antsiranana
Jones_et_al_2016,Jones_16_AAB27,M1003,0.072924,7.292400000000001,-13.5268,48.476,Antsiranana
Jones_et_al_2016,Jones_16_AAB28,M1004,0.034974,3.4974,-13.5752,48.4478,Antsiranana
Jones_et_al_2016,Jones_16_AAB29,M1005,0.041985,4.1985,-13.5726,48.4589,Antsiranana
Jones_et_al_2016,Jones_16_AAB3,M0980,0.1693865,16.93865,-13.46047755,48.63184299,Antsiranana
Jones_et_al_2016,Jones_16_AAB30,M1006,0.033658499999999994,3.3658499999999996,-13.5779,48.445,Antsiranana
Jones_et_al_2016,Jones_16_AAB31,M1007,0.1368275,13.682749999999999,-13.5377,48.4868,Antsiranana
Jones_et_al_2016,Jones_16_AAB32,M1008,0.07871999999999998,7.871999999999998,-13.5404,48.4871,Antsiranana
Jones_et_al_2016,Jones_16_AAB33,M1009,0.024049,2.4049,-13.5396,48.4843,Antsiranana
Jones_et_al_2016,Jones_16_AAB34,M1010,0.006499999999999995,0.6499999999999996,-13.5262,48.4456,Antsiranana
Jones_et_al_2016,Jones_16_AAB35,M1011,0.14017849999999998,14.01785,-13.5454,48.451,Antsiranana
Jones_et_al_2016,Jones_16_AAB36,M1012,0.041874,4.1874,-13.5538,48.4589,Antsiranana
Jones_et_al_2016,Jones_16_AAB37,M1013,0.0469855,4.69855,-13.5429,48.4536,Antsiranana
Jones_et_al_2016,Jones_16_AAB38,M1014,0.043871999999999994,4.387199999999999,-13.5643,48.445,Antsiranana
Jones_et_al_2016,Jones_16_AAB39,M1015,0.020611499999999998,2.0611499999999996,-13.5726,48.445,Antsiranana
Jones_et_al_2016,Jones_16_AAB4,M0981,0.09656849999999999,9.656849999999999,-13.46595091,48.63449413,Antsiranana
Jones_et_al_2016,Jones_16_AAB40,M1016,0.0287615,2.87615,-13.5698,48.4478,Antsiranana
Jones_et_al_2016,Jones_16_AAB41-42,M1017,0.04037199999999999,4.0371999999999995,-13.5535,48.4452,Antsiranana
Jones_et_al_2016,Jones_16_AAB43,M1018,0.037365499999999996,3.7365499999999994,-13.5535,48.4508,Antsiranana
Jones_et_al_2016,Jones_16_AAB44,M1019,0.017999999999999995,1.7999999999999996,-13.5536,48.4533,Antsiranana
Jones_et_al_2016,Jones_16_AAB45,M1020,0.0685615,6.8561499999999995,-13.5485,48.4786,Antsiranana
Jones_et_al_2016,Jones_16_AAB46,M1021,0.013499,1.3499,-13.5486,48.484,Antsiranana
Jones_et_al_2016,Jones_16_AAB47,M1022,0.0090625,0.9062499999999999,-13.5703,48.4797,Antsiranana
Jones_et_al_2016,Jones_16_AAB48,M1023,0.011974,1.1974,-13.5564,48.459,Antsiranana
Jones_et_al_2016,Jones_16_AAB49,M1024,0.011085499999999995,1.1085499999999995,-13.5592,48.4618,Antsiranana
Jones_et_al_2016,Jones_16_AAB5,M0982,0.111345,11.1345,-13.4578,48.6289,Antsiranana
Jones_et_al_2016,Jones_16_AAB6,M0983,0.121722,12.1722,-13.4742,48.6456,Antsiranana
Jones_et_al_2016,Jones_16_AAB7,M0984,0.0581975,5.81975,-13.477,48.6454,Antsiranana
Jones_et_al_2016,Jones_16_AAB8,M0985,0.1029095,10.29095,-13.463,48.6456,Antsiranana
Jones_et_al_2016,Jones_16_AAB9,M0986,0.0985,9.85,-13.4633,48.6427,Antsiranana
Kemp_et_al_2020,Barnegat_Bay,BB1B,0.43604170946666665,43.60417094666666,40.02988,-74.07995,New Jersey
Keshta_et_al_2020,Patuxent Wetland Park,PWP_HM_P1,0.3551134932275725,35.511349322757255,38.81198333405708,-76.70810406633375,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_HM_P2,0.3173166604233645,31.73166604233645,38.81208135080214,-76.70808795315833,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_HM_P3,0.3842668216918113,38.426682169181134,38.81216641925649,-76.70811474312322,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_LM_P1,0.2541785546312682,25.41785546312682,38.81195793494289,-76.7082363737378,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_LM_P2,0.19776977450022112,19.776977450022112,38.81212691793606,-76.70827265495332,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_LM_P3,0.2206787171155241,22.06787171155241,38.81220500101525,-76.7083284129085,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_MF_P1,0.19415394518464524,19.415394518464524,38.81188697421344,-76.70837952191667,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_MF_P2,0.18529236607743876,18.529236607743876,38.81202850431237,-76.70831139482574,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_MF_P3,0.1830520402217447,18.305204022174472,38.81215651164548,-76.70839924946185,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_S_P1,0.3747638661767023,37.47638661767023,38.81184006542172,-76.70717657916659,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_S_P2,0.47381996627306766,47.38199662730677,38.81224195663807,-76.70711965603479,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_S_P3,0.44504788098422,44.504788098422,38.81252071854455,-76.70731436728501,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_U_P1,0.07422090003352724,7.422090003352724,38.81163765411333,-76.7063091949458,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_U_P2,0.05683206218754482,5.683206218754482,38.8122256735245,-76.70615047316333,Maryland
Keshta_et_al_2020,Patuxent Wetland Park,PWP_U_P3,0.06390593667349188,6.390593667349188,38.81296304719527,-76.7068706102677,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P1,0.05689837077107225,5.689837077107225,38.85608920270216,-76.69009660969645,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,0.028048384144700043,2.8048384144700043,38.85647619814628,-76.69012881997195,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,0.050659755865786825,5.065975586578682,38.85711490743528,-76.69020156298437,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_LM_P1,0.08418159567998977,8.418159567998977,38.8561080538552,-76.69066173482915,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_LM_P2,0.0751113337523738,7.511133375237381,38.85656160523578,-76.69045351769648,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_LM_P3,0.08207257948669477,8.207257948669477,38.85661865392953,-76.69086973765286,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_MF_P1,0.05328959282441208,5.3289592824412075,38.85636643984628,-76.69086376378351,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_MF_P2,0.027120176922828594,2.7120176922828594,38.8561120567087,-76.69038525222489,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_MF_P3,0.01620215202971746,1.6202152029717458,38.85704685067696,-76.69054567790187,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,0.020988400721714894,2.0988400721714893,38.85602998394042,-76.68983015466472,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,0.03190608951541537,3.190608951541537,38.85642665402231,-76.68981649603047,Maryland
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,0.05168983248812022,5.168983248812022,38.8572094859647,-76.68989264793683,Maryland
Krauss_et_al_2018,Savannah_River_high,savannah_high_1,0.21756666666666666,21.756666666666664,32.238,-81.155,Georgia
Krauss_et_al_2018,Savannah_River_low,savannah_low_1,0.202,20.200000000000003,32.18,-81.14,Georgia
Krauss_et_al_2018,Savannah_River_mid,savannah_mid_1,0.51395,51.395,32.17,-81.14,Georgia
Krauss_et_al_2018,Savannah_River_mid,savannah_mid_2,0.3733166666666667,37.33166666666667,32.24,-81.15,South Carolina
Krauss_et_al_2018,Waccamaw_River_Butler_island,butler_island_1,0.44062866666666667,44.062866666666665,33.422823,-79.207996,South Carolina
Krauss_et_al_2018,Waccamaw_River_Turkey_creek_high,turkey_creek_1,0.26714454545454547,26.714454545454547,33.35003,-79.3447,South Carolina
Lagomasino_et_al_2020,Huddy_Gut,HG1,0.07375833001298789,7.375833001298789,35.3746916994,-76.7301335601,North Carolina
Lagomasino_et_al_2020,Huddy_Gut,HG2,0.00505297992254555,0.5052979922545551,35.3746316113,-76.730129205,North Carolina
Lagomasino_et_al_2020,Huddy_Gut,HG3,0.2819791851595377,28.197918515953766,35.3743993811,-76.7302228912,North Carolina
Lagomasino_et_al_2020,Porpoise_Point,PP1,0.14797389185063956,14.797389185063956,35.2650816703,-76.4691082582,North Carolina
Lagomasino_et_al_2020,Porpoise_Point,PP2,0.11293958012948316,11.293958012948316,35.2650685693,-76.4692394053,North Carolina
Lagomasino_et_al_2020,Porpoise_Point,PP3,0.4448592663239165,44.485926632391646,35.2650316925,-76.4695406232,North Carolina
Liu_2005,QHL05 Site 2,M0458,0.01925,1.925,21.158102,110.429248,Guangdong
Liu_2005,QHL05 Site 3,M0459,0.03985,3.9849999999999994,21.105199,110.305425,Guangdong
Liu_2005,QHL05 Site 4,M0460,0.06142,6.142,21.105199,110.305425,Guangdong
Liu_2005,QHL05 Site 5,M0461,0.04954,4.954,21.208546,110.415755,NA
Liu_2005,QHL05 Site 6,M0462,0.05857,5.856999999999999,21.052469,110.200843,Guangdong
McClellan_et_al_2021,S06,S06-1,0.06703333333333333,6.703333333333333,29.937778,-93.400833,Louisiana
McClellan_et_al_2021,S06,S06-3,0.0602,6.02,29.937778,-93.400833,Louisiana
McClellan_et_al_2021,S14,S14-1,0.11073333333333334,11.073333333333334,29.961667,-93.413056,Louisiana
McClellan_et_al_2021,S14,S14-2,0.07146666666666666,7.1466666666666665,29.961667,-93.413056,Louisiana
McClellan_et_al_2021,S14,S14-3,0.06826666666666667,6.826666666666667,29.961667,-93.413056,Louisiana
McClellan_et_al_2021,S33,S33-1,0.11725,11.725,29.918889,-93.346667,Louisiana
McClellan_et_al_2021,S33,S33-2,0.054533333333333336,5.453333333333334,29.918889,-93.346667,Louisiana
McClellan_et_al_2021,S33,S33-3,0.056799999999999996,5.68,29.918889,-93.346667,Louisiana
McClellan_et_al_2021,S50,S50-1A,0.23295,23.294999999999998,29.926944,-93.438056,Louisiana
McClellan_et_al_2021,S50,S50-2A,0.3224166666666667,32.24166666666667,29.926944,-93.438056,Louisiana
McClellan_et_al_2021,S50,S50-3A,0.0761,7.61,29.926944,-93.438056,Louisiana
McClellan_et_al_2021,S50,S50-4B,0.4489666666666667,44.89666666666667,29.944167,-93.439167,Louisiana
McClellan_et_al_2021,S50,S50-5B,0.38556666666666667,38.556666666666665,29.944167,-93.439167,Louisiana
McClellan_et_al_2021,S50,S50-6B,0.31478333333333336,31.478333333333335,29.944167,-93.439167,Louisiana
McClellan_et_al_2021,W16,W16-1,0.03136666666666667,3.1366666666666667,29.501111,-91.480833,Louisiana
McClellan_et_al_2021,W16,W16-2,0.0325,3.25,29.501111,-91.480833,Louisiana
McClellan_et_al_2021,W16,W16-3,0.02575,2.5749999999999997,29.501111,-91.480833,Louisiana
McClellan_et_al_2021,W29,W29-1,0.09911666666666666,9.911666666666665,29.5125,-91.465556,Louisiana
McClellan_et_al_2021,W29,W29-2,0.09963333333333334,9.963333333333333,29.5125,-91.465556,Louisiana
McClellan_et_al_2021,W29,W29-3,0.10348333333333333,10.348333333333333,29.5125,-91.465556,Louisiana
McClellan_et_al_2021,W41,W41-1,0.12606666666666666,12.606666666666666,29.532222,-91.436111,Louisiana
McClellan_et_al_2021,W41,W41-2,0.1319,13.19,29.532222,-91.436111,Louisiana
McClellan_et_al_2021,W41,W41-3,0.10830000000000001,10.83,29.532222,-91.436111,Louisiana
McClellan_et_al_2021,W60,W60-1,0.27596666666666664,27.596666666666664,29.554167,-91.428333,Louisiana
McClellan_et_al_2021,W60,W60-2,0.22388333333333332,22.388333333333332,29.554167,-91.428333,Louisiana
McClellan_et_al_2021,W60,W60-3,0.20836666666666667,20.836666666666666,29.554167,-91.428333,Louisiana
McTigue_et_al_2020,Traps_Bay,TB_1L,0.5486249999999999,54.86249999999999,34.57328,-77.33851,North Carolina
McTigue_et_al_2020,Traps_Bay,TB_2L,0.4722857142857143,47.22857142857143,34.57321,-77.33844,North Carolina
McTigue_et_al_2020,Traps_Bay,TB_3L,0.27185714285714285,27.185714285714287,34.57315,-77.33842,North Carolina
Messerschmidt_and_Kirwan_2020,GCREW,C3,0.8272931383243114,82.72931383243115,38.87363778,-76.54973048,Maryland
Messerschmidt_and_Kirwan_2020,GCREW,C4,0.8182719025402421,81.8271902540242,38.87492769,-76.54990587,Maryland
Naidoo_1980,GN80 Avicennia marina 1,M1292,0.046,4.6,-29.808893,31.040096,Kwazulu-Natal
Naidoo_1980,GN80 Avicennia marina 2,M1293,0.054,5.4,-29.808775,31.040077,Kwazulu-Natal
Naidoo_1980,GN80 Avicennia marina 3,M1294,0.063,6.3,-29.808644,31.040053,Kwazulu-Natal
Naidoo_1980,GN80 Bruguiera gymnorrhiza 1,M1295,0.049,4.9,-29.806815,31.041038,Kwazulu-Natal
Naidoo_1980,GN80 Bruguiera gymnorrhiza 2,M1296,0.038,3.8,-29.806807,31.040694,Kwazulu-Natal
Naidoo_1980,GN80 Bruguiera gymnorrhiza 3,M1297,0.047,4.7,-29.806822,31.040338,Kwazulu-Natal
